Transaction,Item,date_time,period_day,weekday_weekend,day_of_week
9330,Toast,04/03/2017 16:20,afternoon,weekday,Monday
9331,Soup,04/03/2017 16:28,afternoon,weekday,Monday
9331,Coffee,04/03/2017 16:28,afternoon,weekday,Monday
9331,Medialuna,04/03/2017 16:28,afternoon,weekday,Monday
9332,Tiffin,04/03/2017 16:46,afternoon,weekday,Monday
9332,Cookies,04/03/2017 16:46,afternoon,weekday,Monday
9332,Hot chocolate,04/03/2017 16:46,afternoon,weekday,Monday
9333,Coffee,04/03/2017 16:50,afternoon,weekday,Monday
9334,Cookies,04/03/2017 16:59,afternoon,weekday,Monday
9335,Alfajores,04/03/2017 17:08,evening,weekday,Monday
9336,Bread,04/03/2017 17:18,evening,weekday,Monday
9337,Bread,04/03/2017 17:19,evening,weekday,Monday
9338,Tea,04/03/2017 17:36,evening,weekday,Monday
9338,Hot chocolate,04/03/2017 17:36,evening,weekday,Monday
9338,Cake,04/03/2017 17:36,evening,weekday,Monday
9338,Salad,04/03/2017 17:36,evening,weekday,Monday
9338,Coffee,04/03/2017 17:36,evening,weekday,Monday
9339,Coffee,04/04/2017 7:58,morning,weekday,Tuesday
9340,Bread,04/04/2017 8:01,morning,weekday,Tuesday
9340,Mineral water,04/04/2017 8:01,morning,weekday,Tuesday
9341,Coffee,04/04/2017 8:24,morning,weekday,Tuesday
9341,Cookies,04/04/2017 8:24,morning,weekday,Tuesday
9342,Coffee,04/04/2017 8:26,morning,weekday,Tuesday
9342,Toast,04/04/2017 8:26,morning,weekday,Tuesday
9343,Cake,04/04/2017 8:38,morning,weekday,Tuesday
9343,Pastry,04/04/2017 8:38,morning,weekday,Tuesday
9344,Coffee,04/04/2017 8:52,morning,weekday,Tuesday
9345,Coffee,04/04/2017 8:53,morning,weekday,Tuesday
9346,Coffee,04/04/2017 9:04,morning,weekday,Tuesday
9346,Extra Salami or Feta,04/04/2017 9:04,morning,weekday,Tuesday
9347,Bread,04/04/2017 9:14,morning,weekday,Tuesday
9347,Pastry,04/04/2017 9:14,morning,weekday,Tuesday
9348,Tea,04/04/2017 9:15,morning,weekday,Tuesday
9349,Coke,04/04/2017 9:21,morning,weekday,Tuesday
9350,Coffee,04/04/2017 9:22,morning,weekday,Tuesday
9351,Bread,04/04/2017 9:27,morning,weekday,Tuesday
9352,Coffee,04/04/2017 10:36,morning,weekday,Tuesday
9352,Coffee,04/04/2017 10:36,morning,weekday,Tuesday
9352,Pastry,04/04/2017 10:36,morning,weekday,Tuesday
9353,Coffee,04/04/2017 10:38,morning,weekday,Tuesday
9354,Coffee,04/04/2017 10:44,morning,weekday,Tuesday
9355,Coffee,04/04/2017 10:46,morning,weekday,Tuesday
9355,Coffee,04/04/2017 10:46,morning,weekday,Tuesday
9356,Bread,04/04/2017 11:04,morning,weekday,Tuesday
9356,Honey,04/04/2017 11:04,morning,weekday,Tuesday
9356,Jammie Dodgers,04/04/2017 11:04,morning,weekday,Tuesday
9357,Bread,04/04/2017 11:09,morning,weekday,Tuesday
9357,Coffee,04/04/2017 11:09,morning,weekday,Tuesday
9357,Jammie Dodgers,04/04/2017 11:09,morning,weekday,Tuesday
9358,Coffee,04/04/2017 11:23,morning,weekday,Tuesday
9358,Bread,04/04/2017 11:23,morning,weekday,Tuesday
9358,Bread,04/04/2017 11:23,morning,weekday,Tuesday
9359,Pastry,04/04/2017 11:35,morning,weekday,Tuesday
9359,Bread,04/04/2017 11:35,morning,weekday,Tuesday
9360,Coffee,04/04/2017 11:42,morning,weekday,Tuesday
9361,Eggs,04/04/2017 11:43,morning,weekday,Tuesday
9362,Bread,04/04/2017 11:47,morning,weekday,Tuesday
9362,Cake,04/04/2017 11:47,morning,weekday,Tuesday
9363,Coffee,04/04/2017 11:52,morning,weekday,Tuesday
9364,Bread,04/04/2017 11:59,morning,weekday,Tuesday
9365,Juice,04/04/2017 12:11,afternoon,weekday,Tuesday
9365,Bread,04/04/2017 12:11,afternoon,weekday,Tuesday
9366,Coffee,04/04/2017 12:18,afternoon,weekday,Tuesday
9367,Coffee,04/04/2017 12:18,afternoon,weekday,Tuesday
9368,Coffee,04/04/2017 12:19,afternoon,weekday,Tuesday
9368,Extra Salami or Feta,04/04/2017 12:19,afternoon,weekday,Tuesday
9369,Coffee,04/04/2017 12:30,afternoon,weekday,Tuesday
9369,Coffee,04/04/2017 12:30,afternoon,weekday,Tuesday
9369,Coffee,04/04/2017 12:30,afternoon,weekday,Tuesday
9369,Bread,04/04/2017 12:30,afternoon,weekday,Tuesday
9370,Coffee,04/04/2017 12:35,afternoon,weekday,Tuesday
9371,Coffee,04/04/2017 12:50,afternoon,weekday,Tuesday
9371,Juice,04/04/2017 12:50,afternoon,weekday,Tuesday
9371,Mineral water,04/04/2017 12:50,afternoon,weekday,Tuesday
9371,Salad,04/04/2017 12:50,afternoon,weekday,Tuesday
9371,Sandwich,04/04/2017 12:50,afternoon,weekday,Tuesday
9371,Drinking chocolate spoons,04/04/2017 12:50,afternoon,weekday,Tuesday
9372,Chicken Stew,04/04/2017 12:53,afternoon,weekday,Tuesday
9372,Mineral water,04/04/2017 12:53,afternoon,weekday,Tuesday
9372,Tea,04/04/2017 12:53,afternoon,weekday,Tuesday
9373,Coffee,04/04/2017 13:02,afternoon,weekday,Tuesday
9373,Bread,04/04/2017 13:02,afternoon,weekday,Tuesday
9374,Coffee,04/04/2017 13:51,afternoon,weekday,Tuesday
9374,Salad,04/04/2017 13:51,afternoon,weekday,Tuesday
9375,Bread,04/04/2017 13:52,afternoon,weekday,Tuesday
9376,Cookies,04/04/2017 13:59,afternoon,weekday,Tuesday
9377,Tea,04/04/2017 14:25,afternoon,weekday,Tuesday
9377,Soup,04/04/2017 14:25,afternoon,weekday,Tuesday
9377,Soup,04/04/2017 14:25,afternoon,weekday,Tuesday
9378,Coffee,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Bread,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Cake,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Juice,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Spanish Brunch,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Salad,04/04/2017 14:29,afternoon,weekday,Tuesday
9378,Extra Salami or Feta,04/04/2017 14:29,afternoon,weekday,Tuesday
9379,Coffee,04/04/2017 14:30,afternoon,weekday,Tuesday
9379,Cake,04/04/2017 14:30,afternoon,weekday,Tuesday
9380,Coffee,04/04/2017 14:30,afternoon,weekday,Tuesday
9380,Cake,04/04/2017 14:30,afternoon,weekday,Tuesday
9381,Bread,04/04/2017 14:47,afternoon,weekday,Tuesday
9381,Soup,04/04/2017 14:47,afternoon,weekday,Tuesday
9382,Coffee,04/04/2017 14:52,afternoon,weekday,Tuesday
9382,Bread,04/04/2017 14:52,afternoon,weekday,Tuesday
9383,Mineral water,04/04/2017 15:12,afternoon,weekday,Tuesday
9383,Cookies,04/04/2017 15:12,afternoon,weekday,Tuesday
9384,Coffee,04/04/2017 15:19,afternoon,weekday,Tuesday
9384,Tea,04/04/2017 15:19,afternoon,weekday,Tuesday
9385,Coffee,04/04/2017 15:32,afternoon,weekday,Tuesday
9385,Baguette,04/04/2017 15:32,afternoon,weekday,Tuesday
9386,Coffee,04/04/2017 15:37,afternoon,weekday,Tuesday
9386,Salad,04/04/2017 15:37,afternoon,weekday,Tuesday
9387,Coffee,04/04/2017 15:41,afternoon,weekday,Tuesday
9387,Bread,04/04/2017 15:41,afternoon,weekday,Tuesday
9388,Coffee,04/04/2017 15:43,afternoon,weekday,Tuesday
9388,Tea,04/04/2017 15:43,afternoon,weekday,Tuesday
9389,Tea,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Tea,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Coffee,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Coffee,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Juice,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Cake,04/04/2017 15:47,afternoon,weekday,Tuesday
9389,Cake,04/04/2017 15:47,afternoon,weekday,Tuesday
9390,Coffee,04/04/2017 16:13,afternoon,weekday,Tuesday
9390,Cake,04/04/2017 16:13,afternoon,weekday,Tuesday
9391,Cake,04/04/2017 16:13,afternoon,weekday,Tuesday
9391,Cake,04/04/2017 16:13,afternoon,weekday,Tuesday
9391,Coffee,04/04/2017 16:13,afternoon,weekday,Tuesday
9391,Smoothies,04/04/2017 16:13,afternoon,weekday,Tuesday
9391,Tea,04/04/2017 16:13,afternoon,weekday,Tuesday
9392,Chicken Stew,04/04/2017 17:15,evening,weekday,Tuesday
9392,Tea,04/04/2017 17:15,evening,weekday,Tuesday
9393,Coffee,04/05/2017 8:32,morning,weekday,Wednesday
9394,Bread,04/05/2017 8:35,morning,weekday,Wednesday
9394,Tea,04/05/2017 8:35,morning,weekday,Wednesday
9395,Hot chocolate,04/05/2017 8:37,morning,weekday,Wednesday
9395,Bread,04/05/2017 8:37,morning,weekday,Wednesday
9395,Bread,04/05/2017 8:37,morning,weekday,Wednesday
9395,Jam,04/05/2017 8:37,morning,weekday,Wednesday
9395,Christmas common,04/05/2017 8:37,morning,weekday,Wednesday
9396,Coffee,04/05/2017 8:38,morning,weekday,Wednesday
9397,Coffee,04/05/2017 9:24,morning,weekday,Wednesday
9397,Coffee,04/05/2017 9:24,morning,weekday,Wednesday
9397,Bread,04/05/2017 9:24,morning,weekday,Wednesday
9398,Coffee,04/05/2017 9:29,morning,weekday,Wednesday
9398,Hot chocolate,04/05/2017 9:29,morning,weekday,Wednesday
9398,Hot chocolate,04/05/2017 9:29,morning,weekday,Wednesday
9398,Pastry,04/05/2017 9:29,morning,weekday,Wednesday
9399,Tea,04/05/2017 9:35,morning,weekday,Wednesday
9399,Coffee,04/05/2017 9:35,morning,weekday,Wednesday
9400,Tea,04/05/2017 10:05,morning,weekday,Wednesday
9401,Coffee,04/05/2017 10:15,morning,weekday,Wednesday
9401,Coffee,04/05/2017 10:15,morning,weekday,Wednesday
9401,Pastry,04/05/2017 10:15,morning,weekday,Wednesday
9401,Toast,04/05/2017 10:15,morning,weekday,Wednesday
9402,Bread,04/05/2017 10:30,morning,weekday,Wednesday
9403,Tea,04/05/2017 10:40,morning,weekday,Wednesday
9403,Truffles,04/05/2017 10:40,morning,weekday,Wednesday
9404,Coffee,04/05/2017 10:41,morning,weekday,Wednesday
9404,Pastry,04/05/2017 10:41,morning,weekday,Wednesday
9405,Toast,04/05/2017 10:48,morning,weekday,Wednesday
9405,Bread,04/05/2017 10:48,morning,weekday,Wednesday
9405,Tea,04/05/2017 10:48,morning,weekday,Wednesday
9405,Coffee,04/05/2017 10:48,morning,weekday,Wednesday
9406,Toast,04/05/2017 11:02,morning,weekday,Wednesday
9406,Coffee,04/05/2017 11:02,morning,weekday,Wednesday
9406,Bread,04/05/2017 11:02,morning,weekday,Wednesday
9407,Coffee,04/05/2017 11:05,morning,weekday,Wednesday
9407,Bread,04/05/2017 11:05,morning,weekday,Wednesday
9407,Tea,04/05/2017 11:05,morning,weekday,Wednesday
9407,Pastry,04/05/2017 11:05,morning,weekday,Wednesday
9407,Muffin,04/05/2017 11:05,morning,weekday,Wednesday
9408,Pastry,04/05/2017 11:05,morning,weekday,Wednesday
9408,Coffee,04/05/2017 11:05,morning,weekday,Wednesday
9409,Tea,04/05/2017 11:10,morning,weekday,Wednesday
9409,Coffee,04/05/2017 11:10,morning,weekday,Wednesday
9409,Sandwich,04/05/2017 11:10,morning,weekday,Wednesday
9410,Salad,04/05/2017 11:30,morning,weekday,Wednesday
9410,Tea,04/05/2017 11:30,morning,weekday,Wednesday
9411,Tea,04/05/2017 11:48,morning,weekday,Wednesday
9411,Pastry,04/05/2017 11:48,morning,weekday,Wednesday
9412,Farm House,04/05/2017 11:51,morning,weekday,Wednesday
9413,Coffee,04/05/2017 12:16,afternoon,weekday,Wednesday
9413,Truffles,04/05/2017 12:16,afternoon,weekday,Wednesday
9413,Bread,04/05/2017 12:16,afternoon,weekday,Wednesday
9414,Coffee,04/05/2017 12:41,afternoon,weekday,Wednesday
9414,Sandwich,04/05/2017 12:41,afternoon,weekday,Wednesday
9415,Sandwich,04/05/2017 12:43,afternoon,weekday,Wednesday
9415,Coffee,04/05/2017 12:43,afternoon,weekday,Wednesday
9416,Salad,04/05/2017 12:44,afternoon,weekday,Wednesday
9417,Tea,04/05/2017 13:08,afternoon,weekday,Wednesday
9417,Coffee,04/05/2017 13:08,afternoon,weekday,Wednesday
9418,Coffee,04/05/2017 13:30,afternoon,weekday,Wednesday
9418,Tiffin,04/05/2017 13:30,afternoon,weekday,Wednesday
9418,Bread,04/05/2017 13:30,afternoon,weekday,Wednesday
9419,Coke,04/05/2017 13:35,afternoon,weekday,Wednesday
9419,Chicken Stew,04/05/2017 13:35,afternoon,weekday,Wednesday
9419,Tiffin,04/05/2017 13:35,afternoon,weekday,Wednesday
9420,Coffee,04/05/2017 13:49,afternoon,weekday,Wednesday
9420,Muffin,04/05/2017 13:49,afternoon,weekday,Wednesday
9420,Salad,04/05/2017 13:49,afternoon,weekday,Wednesday
9420,Extra Salami or Feta,04/05/2017 13:49,afternoon,weekday,Wednesday
9421,Cake,04/05/2017 14:00,afternoon,weekday,Wednesday
9422,Bread,04/05/2017 14:15,afternoon,weekday,Wednesday
9422,Drinking chocolate spoons,04/05/2017 14:15,afternoon,weekday,Wednesday
9423,Coffee,04/05/2017 14:20,afternoon,weekday,Wednesday
9423,Salad,04/05/2017 14:20,afternoon,weekday,Wednesday
9423,Sandwich,04/05/2017 14:20,afternoon,weekday,Wednesday
9423,Cake,04/05/2017 14:20,afternoon,weekday,Wednesday
9424,Cookies,04/05/2017 14:30,afternoon,weekday,Wednesday
9424,Cake,04/05/2017 14:30,afternoon,weekday,Wednesday
9424,Coffee,04/05/2017 14:30,afternoon,weekday,Wednesday
9425,Juice,04/05/2017 14:33,afternoon,weekday,Wednesday
9425,Coke,04/05/2017 14:33,afternoon,weekday,Wednesday
9425,Sandwich,04/05/2017 14:33,afternoon,weekday,Wednesday
9425,Sandwich,04/05/2017 14:33,afternoon,weekday,Wednesday
9425,Cake,04/05/2017 14:33,afternoon,weekday,Wednesday
9425,Tiffin,04/05/2017 14:33,afternoon,weekday,Wednesday
9426,Cake,04/05/2017 14:38,afternoon,weekday,Wednesday
9426,Coffee,04/05/2017 14:38,afternoon,weekday,Wednesday
9426,Hot chocolate,04/05/2017 14:38,afternoon,weekday,Wednesday
9427,Bread,04/05/2017 14:42,afternoon,weekday,Wednesday
9427,Sandwich,04/05/2017 14:42,afternoon,weekday,Wednesday
9428,Baguette,04/05/2017 14:44,afternoon,weekday,Wednesday
9428,Hot chocolate,04/05/2017 14:44,afternoon,weekday,Wednesday
9429,Bread,04/05/2017 14:49,afternoon,weekday,Wednesday
9429,Jammie Dodgers,04/05/2017 14:49,afternoon,weekday,Wednesday
9430,Farm House,04/05/2017 15:17,afternoon,weekday,Wednesday
9430,Baguette,04/05/2017 15:17,afternoon,weekday,Wednesday
9431,Pastry,04/05/2017 15:27,afternoon,weekday,Wednesday
9432,Coke,04/05/2017 15:32,afternoon,weekday,Wednesday
9433,Bread,04/05/2017 15:33,afternoon,weekday,Wednesday
9433,Coffee,04/05/2017 15:33,afternoon,weekday,Wednesday
9434,Scandinavian,04/05/2017 15:47,afternoon,weekday,Wednesday
9435,Cookies,04/05/2017 15:48,afternoon,weekday,Wednesday
9436,Coffee,04/05/2017 15:49,afternoon,weekday,Wednesday
9436,Cake,04/05/2017 15:49,afternoon,weekday,Wednesday
9437,Cookies,04/05/2017 15:53,afternoon,weekday,Wednesday
9437,Muffin,04/05/2017 15:53,afternoon,weekday,Wednesday
9437,Tea,04/05/2017 15:53,afternoon,weekday,Wednesday
9437,Spanish Brunch,04/05/2017 15:53,afternoon,weekday,Wednesday
9437,Soup,04/05/2017 15:53,afternoon,weekday,Wednesday
9438,Bread,04/05/2017 16:07,afternoon,weekday,Wednesday
9438,Truffles,04/05/2017 16:07,afternoon,weekday,Wednesday
9438,Cake,04/05/2017 16:07,afternoon,weekday,Wednesday
9438,Bread,04/05/2017 16:07,afternoon,weekday,Wednesday
9439,Bread,04/05/2017 16:09,afternoon,weekday,Wednesday
9439,Coffee,04/05/2017 16:09,afternoon,weekday,Wednesday
9440,Coffee,04/05/2017 16:12,afternoon,weekday,Wednesday
9440,Coffee,04/05/2017 16:12,afternoon,weekday,Wednesday
9440,Cake,04/05/2017 16:12,afternoon,weekday,Wednesday
9440,Cookies,04/05/2017 16:12,afternoon,weekday,Wednesday
9440,Bread,04/05/2017 16:12,afternoon,weekday,Wednesday
9441,Tea,04/05/2017 16:27,afternoon,weekday,Wednesday
9441,Cake,04/05/2017 16:27,afternoon,weekday,Wednesday
9442,Bread,04/05/2017 16:44,afternoon,weekday,Wednesday
9443,Tiffin,04/05/2017 16:47,afternoon,weekday,Wednesday
9443,Bread,04/05/2017 16:47,afternoon,weekday,Wednesday
9444,Pastry,04/05/2017 16:50,afternoon,weekday,Wednesday
9445,Cake,04/05/2017 16:56,afternoon,weekday,Wednesday
9446,Pastry,04/05/2017 17:01,evening,weekday,Wednesday
9446,Tea,04/05/2017 17:01,evening,weekday,Wednesday
9446,Coffee,04/05/2017 17:01,evening,weekday,Wednesday
9447,Chocolates,04/05/2017 17:22,evening,weekday,Wednesday
9447,Tea,04/05/2017 17:22,evening,weekday,Wednesday
9447,Coke,04/05/2017 17:22,evening,weekday,Wednesday
9447,Juice,04/05/2017 17:22,evening,weekday,Wednesday
9447,Coffee,04/05/2017 17:22,evening,weekday,Wednesday
9447,Tiffin,04/05/2017 17:22,evening,weekday,Wednesday
9447,Alfajores,04/05/2017 17:22,evening,weekday,Wednesday
9447,Cookies,04/05/2017 17:22,evening,weekday,Wednesday
9447,Pastry,04/05/2017 17:22,evening,weekday,Wednesday
9447,Mineral water,04/05/2017 17:22,evening,weekday,Wednesday
9448,Juice,04/05/2017 22:15,night,weekday,Wednesday
9448,Mineral water,04/05/2017 22:15,night,weekday,Wednesday
9452,Coffee,04/06/2017 8:14,morning,weekday,Thursday
9453,Bread,04/06/2017 8:39,morning,weekday,Thursday
9454,Toast,04/06/2017 8:45,morning,weekday,Thursday
9455,Coffee,04/06/2017 8:58,morning,weekday,Thursday
9456,Coffee,04/06/2017 9:15,morning,weekday,Thursday
9456,Tiffin,04/06/2017 9:15,morning,weekday,Thursday
9456,Bread,04/06/2017 9:15,morning,weekday,Thursday
9457,Alfajores,04/06/2017 9:28,morning,weekday,Thursday
9457,Tea,04/06/2017 9:28,morning,weekday,Thursday
9458,Farm House,04/06/2017 9:37,morning,weekday,Thursday
9459,Toast,04/06/2017 9:57,morning,weekday,Thursday
9459,Coffee,04/06/2017 9:57,morning,weekday,Thursday
9460,Bread,04/06/2017 9:58,morning,weekday,Thursday
9460,Juice,04/06/2017 9:58,morning,weekday,Thursday
9461,Coffee,04/06/2017 9:59,morning,weekday,Thursday
9462,Coffee,04/06/2017 10:07,morning,weekday,Thursday
9462,Juice,04/06/2017 10:07,morning,weekday,Thursday
9463,Jammie Dodgers,04/06/2017 10:31,morning,weekday,Thursday
9463,Coffee,04/06/2017 10:31,morning,weekday,Thursday
9464,Bread,04/06/2017 10:45,morning,weekday,Thursday
9464,Juice,04/06/2017 10:45,morning,weekday,Thursday
9464,Coffee,04/06/2017 10:45,morning,weekday,Thursday
9464,Coffee,04/06/2017 10:45,morning,weekday,Thursday
9464,Cookies,04/06/2017 10:45,morning,weekday,Thursday
9464,Bread,04/06/2017 10:45,morning,weekday,Thursday
9465,Tiffin,04/06/2017 10:53,morning,weekday,Thursday
9465,Juice,04/06/2017 10:53,morning,weekday,Thursday
9465,Tea,04/06/2017 10:53,morning,weekday,Thursday
9466,Coffee,04/06/2017 11:18,morning,weekday,Thursday
9466,Toast,04/06/2017 11:18,morning,weekday,Thursday
9466,Coffee,04/06/2017 11:18,morning,weekday,Thursday
9467,Bread,04/06/2017 11:19,morning,weekday,Thursday
9468,Tea,04/06/2017 11:27,morning,weekday,Thursday
9469,Bread,04/06/2017 11:32,morning,weekday,Thursday
9469,Alfajores,04/06/2017 11:32,morning,weekday,Thursday
9469,Brioche and salami,04/06/2017 11:32,morning,weekday,Thursday
9470,Cake,04/06/2017 11:38,morning,weekday,Thursday
9470,Tea,04/06/2017 11:38,morning,weekday,Thursday
9471,Christmas common,04/06/2017 11:39,morning,weekday,Thursday
9472,Farm House,04/06/2017 11:48,morning,weekday,Thursday
9472,Scandinavian,04/06/2017 11:48,morning,weekday,Thursday
9473,Alfajores,04/06/2017 11:51,morning,weekday,Thursday
9473,Coffee,04/06/2017 11:51,morning,weekday,Thursday
9474,Juice,04/06/2017 12:04,afternoon,weekday,Thursday
9474,Cookies,04/06/2017 12:04,afternoon,weekday,Thursday
9474,Art Tray,04/06/2017 12:04,afternoon,weekday,Thursday
9474,Salad,04/06/2017 12:04,afternoon,weekday,Thursday
9475,Sandwich,04/06/2017 12:29,afternoon,weekday,Thursday
9476,Tea,04/06/2017 12:39,afternoon,weekday,Thursday
9476,Tea,04/06/2017 12:39,afternoon,weekday,Thursday
9476,Sandwich,04/06/2017 12:39,afternoon,weekday,Thursday
9477,Soup,04/06/2017 12:58,afternoon,weekday,Thursday
9477,Coffee,04/06/2017 12:58,afternoon,weekday,Thursday
9478,Coffee,04/06/2017 12:59,afternoon,weekday,Thursday
9478,Sandwich,04/06/2017 12:59,afternoon,weekday,Thursday
9479,Bread,04/06/2017 13:00,afternoon,weekday,Thursday
9480,Bread,04/06/2017 13:06,afternoon,weekday,Thursday
9481,Muffin,04/06/2017 13:30,afternoon,weekday,Thursday
9481,Soup,04/06/2017 13:30,afternoon,weekday,Thursday
9482,Sandwich,04/06/2017 13:40,afternoon,weekday,Thursday
9482,Coffee,04/06/2017 13:40,afternoon,weekday,Thursday
9483,Coffee,04/06/2017 13:52,afternoon,weekday,Thursday
9483,Tiffin,04/06/2017 13:52,afternoon,weekday,Thursday
9484,Coffee,04/06/2017 13:53,afternoon,weekday,Thursday
9484,Sandwich,04/06/2017 13:53,afternoon,weekday,Thursday
9485,Farm House,04/06/2017 13:58,afternoon,weekday,Thursday
9485,Coke,04/06/2017 13:58,afternoon,weekday,Thursday
9485,Soup,04/06/2017 13:58,afternoon,weekday,Thursday
9486,Coffee,04/06/2017 14:02,afternoon,weekday,Thursday
9486,Tiffin,04/06/2017 14:02,afternoon,weekday,Thursday
9487,Sandwich,04/06/2017 14:03,afternoon,weekday,Thursday
9488,Sandwich,04/06/2017 14:05,afternoon,weekday,Thursday
9488,Coffee,04/06/2017 14:05,afternoon,weekday,Thursday
9488,Bread,04/06/2017 14:05,afternoon,weekday,Thursday
9489,Tea,04/06/2017 14:09,afternoon,weekday,Thursday
9489,Coffee,04/06/2017 14:09,afternoon,weekday,Thursday
9489,Truffles,04/06/2017 14:09,afternoon,weekday,Thursday
9490,Coffee,04/06/2017 14:14,afternoon,weekday,Thursday
9491,Tea,04/06/2017 14:19,afternoon,weekday,Thursday
9491,Sandwich,04/06/2017 14:19,afternoon,weekday,Thursday
9491,Sandwich,04/06/2017 14:19,afternoon,weekday,Thursday
9492,Sandwich,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Sandwich,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Coke,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Smoothies,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Bread,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Coffee,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Alfajores,04/06/2017 14:28,afternoon,weekday,Thursday
9492,Crisps,04/06/2017 14:28,afternoon,weekday,Thursday
9493,Coffee,04/06/2017 14:46,afternoon,weekday,Thursday
9493,Coffee,04/06/2017 14:46,afternoon,weekday,Thursday
9493,Coffee,04/06/2017 14:46,afternoon,weekday,Thursday
9493,Toast,04/06/2017 14:46,afternoon,weekday,Thursday
9493,Salad,04/06/2017 14:46,afternoon,weekday,Thursday
